'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for December 2012,,,,,,,,,,
Issued at 22:37 GMT on Tuesday 01 January 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/12/2012,6.7,0.0, ,30.2,21.2,83,48,2.09,32.86
BRISBANE,02/12/2012,6.6,0.0, ,29.8,21.6,80,51,2.22,32.07
BRISBANE,03/12/2012, ,0.0, , ,21.5,87,51,2.12,29.58
BRISBANE,04/12/2012, , , ,37.9, ,84,14,1.99,32.38
BRISBANE,05/12/2012,7.6,0.0, ,34.3,19.1,48,10,2.19,31.73
BRISBANE,06/12/2012,6.8,0.0, ,29.4,19.6,74,25,2.23,31.90
BRISBANE,07/12/2012,5.6,0.0, ,28.1,20.7,86,48,1.77,27.93
BRISBANE,08/12/2012,6.3,0.6, ,29.6,22.3,72,47,2.23,29.33
BRISBANE,09/12/2012,5.9,0.0, ,29.2,22.3,74,48,1.87,27.96
BRISBANE,10/12/2012,4.2,0.6, ,26.4,22.0,91,65,1.03,21.20
BRISBANE,11/12/2012,5.3,5.4, ,28.2,18.2,91,50,2.29,25.71
BRISBANE,12/12/2012,6.3,0.0, ,28.3,17.8,80,41,3.02,29.42
BRISBANE,13/12/2012,6.3,0.0, ,28.4,18.0,82,37,2.78,29.79
BRISBANE,14/12/2012,6.4,0.0, ,28.8,17.4,83,40,2.08,32.40
BRISBANE,15/12/2012,6.3,0.0, ,29.3,17.3,86,42,1.79,32.54
BRISBANE,16/12/2012,6.8,0.0, ,31.7,22.1,85,42,1.70,32.38
BRISBANE,17/12/2012,7.1,0.0, ,33.0,22.0,89,47,2.01,33.30
BRISBANE,18/12/2012,7.0,0.0, ,33.4,25.1,91,53,2.44,31.18
BRISBANE,19/12/2012,6.4,1.0, ,31.2,24.8,91,58,2.10,30.25
BRISBANE,20/12/2012,5.8,0.0, ,32.6,23.6,84,49,1.62,25.83
BRISBANE,21/12/2012,4.8,0.0, ,31.8,24.5,91,56,1.37,20.80
BRISBANE,22/12/2012,5.4,0.8, ,29.7,23.2,91,54,1.96,24.83
BRISBANE,23/12/2012,6.7,0.0, ,31.0,22.6,94,50,2.35,31.67
BRISBANE,24/12/2012,5.3,18.0, ,28.1,20.6,95,54,1.58,26.91
BRISBANE,25/12/2012,6.6,0.2, ,31.8,19.0,90,42,1.53,32.78
BRISBANE,26/12/2012,4.6,22.0, ,28.4,20.5,94,55,1.31,22.53
BRISBANE,27/12/2012,6.3,0.2, ,30.2,20.1,81,51,2.30,30.19
BRISBANE,28/12/2012,6.1,0.0, ,31.1,21.6,92,50,1.19,30.50
BRISBANE,29/12/2012,6.6,2.0, ,31.6,20.4,92,48,2.28,31.52
BRISBANE,30/12/2012,7.0,0.0, ,30.4,21.2,81,41,2.85,32.28
BRISBANE,31/12/2012,6.2,0.0, ,29.3,19.5,76,51,2.31,30.34
Totals:,,179,50.8, ,,,,,, 
