'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for February 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 March 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/02/2011,5.3,3.6, ,30.7,23.2,91,62,1.52,25.07
BRISBANE,02/02/2011,5.6,3.8, ,31.8,25.0,92,64,1.62,26.15
BRISBANE,03/02/2011,5.3,2.0, ,31.3,24.3,91,62,1.69,24.62
BRISBANE,04/02/2011,6.3,0.2, ,32.6,23.6,91,53,1.68,29.64
BRISBANE,05/02/2011,6.2,2.2, ,32.4,24.8,90,58,1.77,29.12
BRISBANE,06/02/2011,5.4,7.0, ,32.4,24.8,92,62,1.46,24.94
BRISBANE,07/02/2011,4.5,1.6, ,30.4,24.2,90,56,2.01,18.94
BRISBANE,08/02/2011,2.3,6.4, ,26.8,21.3,92,74,1.26,9.55
BRISBANE,09/02/2011,5.2,14.2, ,29.0,21.0,89,45,2.34,23.64
BRISBANE,10/02/2011,5.3,0.0, ,30.2,20.2,84,53,1.68,25.48
BRISBANE,11/02/2011,4.1,1.2, ,28.9,20.6,89,51,1.01,20.01
BRISBANE,12/02/2011,5.7,0.0, ,31.1,19.8,93,48,1.18,29.46
BRISBANE,13/02/2011,5.4,0.0, ,30.8,20.7,87,55,1.30,26.92
BRISBANE,14/02/2011,6.2,0.0, ,31.8,21.4,90,44,2.27,28.53
BRISBANE,15/02/2011,4.1,0.0, ,29.7,21.4,92,59,1.68,18.29
BRISBANE,16/02/2011,3.5,21.0, ,28.8,20.3,93,64,1.09,16.45
BRISBANE,17/02/2011,3.8,2.2, ,28.7,21.9,92,62,0.99,18.14
BRISBANE,18/02/2011,5.2,19.0, ,31.3,21.0,93,54,1.48,24.96
BRISBANE,19/02/2011,4.9,0.0, ,31.9,22.1,91,54,1.29,23.26
BRISBANE,20/02/2011,6.2,0.0, ,35.3,22.1,90,46,1.32,29.22
BRISBANE,21/02/2011,5.2,0.0, ,34.5,24.4,94,50,1.37,22.57
BRISBANE,22/02/2011,5.1,68.8, ,28.4,21.9,91,50,3.73,21.53
BRISBANE,23/02/2011,4.5,0.2, ,27.6,18.2,85,51,2.47,20.17
BRISBANE,24/02/2011,4.5,3.6, ,27.7,18.8,92,54,1.75,22.55
BRISBANE,25/02/2011,5.0,0.0, ,29.3,18.3,90,50,1.27,26.65
BRISBANE,26/02/2011,5.1,0.0, ,30.6,19.2,89,46,1.30,25.51
BRISBANE,27/02/2011,5.4,0.0, ,31.4,22.1,80,48,1.19,27.10
BRISBANE,28/02/2011,5.8,0.0, ,32.0,22.1,81,47,1.41,28.31
Totals:,,141.1,157, ,,,,,, 
