'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for June 2021,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 July 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/06/2021,1.9,0.0, ,23.9,11.1,93,43,1.03,13.81
BRISBANE,02/06/2021,1.6,0.0, ,22.8,12.7,94,48,0.61,12.47
BRISBANE,03/06/2021,1.3,0.0, ,21.9,14.9,92,63,0.46,8.64
BRISBANE,04/06/2021,2.3,4.4, ,22.0,12.0,92,43,2.02,14.16
BRISBANE,05/06/2021,2.1,0.0, ,22.5,11.6,84,34,1.40,14.13
BRISBANE,06/06/2021,1.7,0.0, ,21.7,9.5,91,40,0.87,14.10
BRISBANE,07/06/2021,1.8,0.0, ,22.3,9.8,95,49,1.02,13.54
BRISBANE,08/06/2021,1.5,0.0, ,21.1,10.5,96,61,0.86,11.11
BRISBANE,09/06/2021,2.5,1.4, ,18.2,14.2,82,35,3.07,10.48
BRISBANE,10/06/2021,2.1,0.0, ,19.3,9.5,65,24,1.43,13.97
BRISBANE,11/06/2021,1.8,0.0, ,19.6,7.3,75,44,1.26,12.91
BRISBANE,12/06/2021, ,0.0, , ,7.6,93,41,0.84,13.93
BRISBANE,13/06/2021,1.7, , ,22.2,6.5,94,35,0.92,13.79
BRISBANE,14/06/2021,1.7,0.0, ,23.6,8.4,88,36,0.75,13.68
BRISBANE,15/06/2021,1.4,0.0, ,21.9,11.7,97,60,0.79,9.68
BRISBANE,16/06/2021,1.8,14.0, ,25.1,11.0,99,49,1.00,13.32
BRISBANE,17/06/2021,2.3,0.2, ,23.4,12.3,98,29,1.73,13.86
BRISBANE,18/06/2021,2.5,0.0, ,21.3,8.2,80,33,2.40,13.75
BRISBANE,19/06/2021,2.8,0.0, ,19.4,11.7,64,42,3.30,13.85
BRISBANE,20/06/2021,2.1,0.0, ,22.8,11.1,80,42,1.57,13.74
BRISBANE,21/06/2021,1.8,0.0, ,22.7,10.5,84,41,1.03,13.85
BRISBANE,22/06/2021,1.9,0.0, ,21.8,11.2,87,48,1.54,11.63
BRISBANE,23/06/2021,1.8,0.2, ,22.7,13.1,89,50,1.18,11.46
BRISBANE,24/06/2021,1.5,0.8, ,22.8,15.1,95,62,0.65,11.11
BRISBANE,25/06/2021,1.0,1.4, ,19.7,16.4,96,82,0.73,5.43
BRISBANE,26/06/2021,1.3,2.2, ,17.5,16.0,96,53,1.52,4.64
BRISBANE,27/06/2021,1.9,0.0, ,21.7,10.7,81,43,1.33,13.57
BRISBANE,28/06/2021,2.0,0.0, ,21.8,9.4,83,43,1.56,13.33
BRISBANE,29/06/2021,1.9,0.0, ,21.4,12.2,88,56,1.64,12.96
BRISBANE,30/06/2021,1.4,1.8, ,21.1,13.1,95,64,0.75,9.38
Totals:,,53.4,26.4, ,,,,,, 
