'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for June 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/06/2010,2.0,0.0, ,22.4,11.8,86,51,1.21,14.55
BRISBANE,02/06/2010,1.6,0.4, ,20.3,15.8,92,73,1.27,11.53
BRISBANE,03/06/2010,2.1,0.0, ,23.3,16.1,92,53,1.61,12.72
BRISBANE,04/06/2010,2.3,0.0, ,21.9,10.4,95,49,2.22,15.73
BRISBANE,05/06/2010,2.6,0.0, ,25.2,15.6,80,40,1.70,15.65
BRISBANE,06/06/2010,2.8,0.0, ,22.5,13.3,72,30,2.14,16.06
BRISBANE,07/06/2010,1.9,0.0, ,22.3,10.3,76,47,1.11,13.94
BRISBANE,08/06/2010,1.8,0.0, ,22.8,11.5,93,52,0.96,14.22
BRISBANE,09/06/2010,2.0,0.0, ,23.9,12.5,92,42,0.99,14.95
BRISBANE,10/06/2010,2.5,0.0, ,19.4,9.5,66,34,2.23,15.46
BRISBANE,11/06/2010,1.7,0.0, ,21.3,11.5,86,43,0.93,12.74
BRISBANE,12/06/2010,2.3,0.0, ,19.7,9.0,71,31,1.61,15.87
BRISBANE,13/06/2010,2.1,0.0, ,21.6,8.7,79,44,1.71,14.79
BRISBANE,14/06/2010,2.1,0.0, ,21.9,12.3,86,50,1.85,13.57
BRISBANE,15/06/2010,2.2,0.0, ,22.1,12.9,86,41,1.73,14.97
BRISBANE,16/06/2010,1.9,0.0, ,21.3,13.2,81,45,1.22,13.13
BRISBANE,17/06/2010,1.7,0.0, ,22.4,10.8,86,53,0.96,12.63
BRISBANE,18/06/2010,1.3,0.0, ,20.4,14.8,91,63,0.76,8.26
BRISBANE,19/06/2010,1.7,0.0, ,22.3,15.6,89,33,0.75,13.56
BRISBANE,20/06/2010,1.9,0.0, ,23.0,9.4,93,38,0.83,15.48
BRISBANE,21/06/2010,1.8,0.0, ,22.1,9.8,91,48,1.24,14.10
BRISBANE,22/06/2010,1.9,0.0, ,21.8,12.0,88,54,1.83,12.19
BRISBANE,23/06/2010,1.8,0.6, ,22.3,13.1,93,61,1.66,11.34
BRISBANE,24/06/2010,1.9,4.4, ,22.1,12.5,92,51,1.44,14.39
BRISBANE,25/06/2010,1.6,0.0, ,21.7,9.9,93,56,0.73,13.51
BRISBANE,26/06/2010,1.6,0.0, ,21.3,12.5,96,65,0.79,13.01
BRISBANE,27/06/2010,1.7,0.0, ,21.1,13.5,94,55,1.17,11.99
BRISBANE,28/06/2010,1.8,0.0, ,20.3,7.3,90,39,1.10,15.52
BRISBANE,29/06/2010,1.3,0.0, ,16.0,8.2,85,34,0.63,10.77
BRISBANE,30/06/2010,1.2,0.8, ,18.8,7.5,96,61,0.51,11.06
Totals:,,57.1,6.2, ,,,,,, 
