'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for April 2016,,,,,,,,,,
Issued at 22:30 GMT on Sunday 01 May 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/04/2016,3.6,0.0, ,29.5,19.5,89,51,1.18,18.62
BRISBANE,02/04/2016,4.0,0.0, ,30.4,19.9,91,51,1.23,20.76
BRISBANE,03/04/2016,4.1,0.0, ,30.1,19.6,93,48,1.37,21.15
BRISBANE,04/04/2016,4.6,0.0, ,30.0,21.4,79,31,2.46,18.29
BRISBANE,05/04/2016,4.3,0.0, ,29.1,18.9,77,42,2.10,20.26
BRISBANE,06/04/2016,3.9,0.0, ,29.6,18.0,83,41,1.42,20.35
BRISBANE,07/04/2016,3.9,0.0, ,30.8,18.5,90,48,1.04,20.93
BRISBANE,08/04/2016,3.1,0.0, ,29.8,20.1,83,51,0.85,15.68
BRISBANE,09/04/2016,3.5,0.0, ,30.1,19.4,91,48,1.02,18.09
BRISBANE,10/04/2016,3.7,0.0, ,29.7,19.1,94,49,1.35,19.58
BRISBANE,11/04/2016,2.3,0.0, ,30.5,21.7,85,36,0.78,9.08
BRISBANE,12/04/2016,2.5,0.0, ,27.6,20.3,88,53,1.43,9.75
BRISBANE,13/04/2016,3.6,0.0, ,28.5,18.8,87,43,2.00,16.72
BRISBANE,14/04/2016,3.2,1.4, ,27.3,18.8,86,49,2.33,12.66
BRISBANE,15/04/2016,2.8,0.6, ,26.5,16.8,85,50,1.54,13.60
BRISBANE,16/04/2016,3.1,0.4, ,27.3,15.9,88,48,1.49,15.82
BRISBANE,17/04/2016,3.1,0.0, ,28.2,17.6,89,47,1.21,16.04
BRISBANE,18/04/2016,3.2,0.0, ,28.3,17.6,85,42,1.29,16.99
BRISBANE,19/04/2016,3.0,0.0, ,28.7,17.7,88,45,1.08,15.76
BRISBANE,20/04/2016,3.2,0.0, ,30.1,17.2,90,38,1.26,15.69
BRISBANE,21/04/2016,2.3,0.0, ,27.7,17.9,91,52,1.06,10.82
BRISBANE,22/04/2016,3.3,4.0, ,30.4,18.5,91,43,1.08,18.18
BRISBANE,23/04/2016,3.2,0.0, ,30.1,19.1,95,39,1.30,16.28
BRISBANE,24/04/2016,4.1,0.0, ,28.4,18.6,68,34,2.59,16.10
BRISBANE,25/04/2016,3.5,0.0, ,27.6,16.7,84,43,2.89,13.47
BRISBANE,26/04/2016,3.1,1.8, ,26.9,17.2,84,45,2.27,12.98
BRISBANE,27/04/2016,2.9,0.0, ,27.1,17.5,90,50,1.85,13.61
BRISBANE,28/04/2016,2.7,1.4, ,28.3,17.3,93,49,1.42,13.06
BRISBANE,29/04/2016,1.7,0.6, ,25.6,17.3,93,64,0.93,7.29
BRISBANE,30/04/2016,2.8,2.6, ,29.3,19.4,94,54,1.26,14.20
Totals:,,98.3,12.8, ,,,,,, 
