'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for May 2013,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 June 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/05/2013,3.0,0.0, ,27.3,15.9,95,55,1.00,18.98
BRISBANE,02/05/2013,3.1,0.0, ,27.3,15.9,97,52,1.93,17.35
BRISBANE,03/05/2013,2.7,0.0, ,24.8,16.8,93,49,1.18,16.61
BRISBANE,04/05/2013,3.1,0.0, ,28.6,12.9,95,34,0.86,19.72
BRISBANE,05/05/2013,2.2,0.0, ,24.0,14.8,92,63,1.05,13.92
BRISBANE,06/05/2013,2.3,0.0, ,23.9,14.8,92,59,1.41,13.41
BRISBANE,07/05/2013,2.6,0.0, ,23.9,14.9,89,53,1.58,15.92
BRISBANE,08/05/2013,2.7,0.0, ,24.0,15.0,87,44,1.77,15.09
BRISBANE,09/05/2013,2.6,0.0, ,24.4,14.3,88,52,1.59,15.69
BRISBANE,10/05/2013,2.2,1.2, ,23.5,15.8,92,58,1.35,13.08
BRISBANE,11/05/2013,1.8,0.8, ,22.6,13.9,94,68,1.21,10.62
BRISBANE,12/05/2013,2.0,4.6, ,23.8,14.8,96,63,1.05,12.61
BRISBANE,13/05/2013,1.6,4.2, ,23.3,16.4,96,69,0.74,9.80
BRISBANE,14/05/2013,1.8,1.8, ,23.9,17.6,97,62,0.97,10.36
BRISBANE,15/05/2013,3.0,1.2, ,23.2,15.4,77,31,1.68,17.98
BRISBANE,16/05/2013,1.3,0.0, ,18.6,15.4,95,43,0.91,4.82
BRISBANE,17/05/2013,3.0,0.0, ,23.4,9.9,81,32,1.93,17.80
BRISBANE,18/05/2013,2.8,0.0, ,22.8,8.6,83,31,1.65,17.82
BRISBANE,19/05/2013,2.7,0.0, ,21.6,8.6,78,32,1.67,17.89
BRISBANE,20/05/2013,2.1,0.0, ,22.3,8.3,87,31,0.85,17.14
BRISBANE,21/05/2013,1.8,0.0, ,21.8,9.2,88,32,0.78,13.92
BRISBANE,22/05/2013,1.1,0.0, ,18.0,11.2,94,66,0.85,5.10
BRISBANE,23/05/2013,2.3,5.0, ,22.1,11.6,96,47,1.70,16.07
BRISBANE,24/05/2013,2.2,0.0, ,20.8,10.4,89,56,2.40,13.60
BRISBANE,25/05/2013,2.7,1.0, ,24.4,14.2,67,44,1.84,15.73
BRISBANE,26/05/2013,2.2,0.0, ,23.8,12.0,76,43,1.13,15.39
BRISBANE,27/05/2013,2.3,0.0, ,24.5,11.7,86,46,1.40,15.41
BRISBANE,28/05/2013,1.6,1.6, ,22.2,14.9,94,66,1.29,9.47
BRISBANE,29/05/2013,2.2,4.4, ,23.2,13.7,95,52,1.71,13.63
BRISBANE,30/05/2013,1.4,0.8, ,21.4,14.1,97,77,0.76,9.94
BRISBANE,31/05/2013,1.8,17.4, ,23.1,14.3,97,57,1.19,11.61
Totals:,,70.2,44, ,,,,,, 
