'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for June 2019,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/06/2019,1.7,0.0, ,22.9,7.6,69,35,0.79,12.58
BRISBANE,02/06/2019,1.7,0.0, ,22.3,14.4,88,50,1.07,10.40
BRISBANE,03/06/2019,2.3,4.0, ,22.0,14.0,95,44,2.06,13.86
BRISBANE,04/06/2019,2.5,0.0, ,17.2,9.8,61,40,2.67,14.21
BRISBANE,05/06/2019,1.9,0.0, ,22.4,10.9,69,38,1.01,13.78
BRISBANE,06/06/2019,1.8,0.0, ,22.3,11.0,79,45,1.01,13.48
BRISBANE,07/06/2019,1.9,0.0, ,22.4,10.7,82,52,1.53,10.82
BRISBANE,08/06/2019,1.0,2.2, ,18.1,13.5,94,75,0.64,5.32
BRISBANE,09/06/2019,1.8,3.8, ,24.9,14.0,94,48,0.73,13.15
BRISBANE,10/06/2019,1.7,0.2, ,24.7,13.3,96,53,0.64,13.55
BRISBANE,11/06/2019,2.0,0.0, ,25.9,13.2,94,39,0.93,13.96
BRISBANE,12/06/2019,1.7,0.0, ,25.0,12.5,94,48,0.71,12.12
BRISBANE,13/06/2019,1.7,0.0, ,25.2,13.8,96,43,0.64,12.52
BRISBANE,14/06/2019,1.8,0.0, ,27.5,13.2,97,37,0.52,13.67
BRISBANE,15/06/2019,1.8,0.0, ,25.9,15.2,96,55,0.58,13.61
BRISBANE,16/06/2019,1.3,0.0, ,24.0,15.3,98,62,0.55,7.70
BRISBANE,17/06/2019,2.0,20.6, ,22.7,14.6,95,29,1.28,13.87
BRISBANE,18/06/2019,1.8,0.0, ,23.6,9.6,89,34,0.89,13.86
BRISBANE,19/06/2019,1.9,0.0, ,24.2,10.6,83,37,0.97,13.84
BRISBANE,20/06/2019,1.4,0.0, ,20.7,12.7,89,49,0.83,7.60
BRISBANE,21/06/2019,2.3,0.0, ,23.3,15.6,74,23,1.44,13.71
BRISBANE,22/06/2019,1.9,0.0, ,21.4,9.6,70,24,1.18,13.86
BRISBANE,23/06/2019,1.8,0.0, ,21.7,8.4,79,44,1.12,12.85
BRISBANE,24/06/2019,1.9,0.0, ,20.4,10.9,86,43,1.53,13.88
BRISBANE,25/06/2019,1.7,0.0, ,20.3,12.2,92,66,1.79,11.47
BRISBANE,26/06/2019,1.1,0.0, ,17.7,13.9,94,75,1.13,6.39
BRISBANE,27/06/2019,1.9,4.8, ,22.7,13.2,93,52,1.34,13.49
BRISBANE,28/06/2019,1.9,3.8, ,23.0,13.7,95,44,1.36,12.56
BRISBANE,29/06/2019,1.7,1.2, ,23.5,13.4,94,57,1.08,12.08
BRISBANE,30/06/2019,1.7,0.6, ,25.0,12.6,95,42,0.62,13.98
Totals:,,53.6,41.2, ,,,,,, 
