'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for September 2016,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 October 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/09/2016,3.0,0.0, ,26.1,14.2,91,47,1.38,15.91
BRISBANE,02/09/2016,3.0,0.0, ,25.6,18.8,89,60,1.88,14.88
BRISBANE,03/09/2016,3.9,9.6, ,23.2,16.2,92,41,3.23,19.66
BRISBANE,04/09/2016,3.5,0.0, ,24.2,12.3,77,30,1.44,20.39
BRISBANE,05/09/2016,3.3,0.0, ,23.3,12.0,85,37,1.84,17.41
BRISBANE,06/09/2016,3.0,0.2, ,23.3,13.1,82,45,1.62,15.52
BRISBANE,07/09/2016,2.6,0.0, ,23.7,15.9,82,48,1.59,11.68
BRISBANE,08/09/2016,3.3,0.2, ,24.4,13.9,88,49,1.70,18.22
BRISBANE,09/09/2016,2.2,0.0, ,22.2,15.2,91,64,2.70,8.68
BRISBANE,10/09/2016,2.3,7.2, ,23.3,16.2,93,66,1.57,11.68
BRISBANE,11/09/2016,3.4,14.0, ,24.0,13.0,89,47,1.16,21.36
BRISBANE,12/09/2016,3.5,0.0, ,25.3,13.6,93,51,1.21,20.79
BRISBANE,13/09/2016,3.4,0.0, ,26.5,15.7,93,53,1.10,19.64
BRISBANE,14/09/2016,3.7,0.0, ,25.9,18.4,91,54,2.10,19.36
BRISBANE,15/09/2016,2.3,0.0, ,26.7,19.4,90,58,1.32,9.39
BRISBANE,16/09/2016,3.8,3.0, ,25.7,16.9,93,51,2.19,19.71
BRISBANE,17/09/2016,3.6,0.2, ,25.5,13.3,81,56,1.80,19.92
BRISBANE,18/09/2016,1.8,3.0, ,22.5,18.6,93,80,1.23,8.06
BRISBANE,19/09/2016,3.3,3.4, ,22.3,17.8,90,43,3.03,13.53
BRISBANE,20/09/2016,3.8,0.0, ,25.3,12.8,76,30,1.22,21.21
BRISBANE,21/09/2016,1.4,0.6, ,21.4,17.6,96,77,0.43,6.12
BRISBANE,22/09/2016,4.2,4.6, ,24.7,15.0,93,35,2.49,21.33
BRISBANE,23/09/2016,4.7,0.0, ,25.2,13.9,69,34,2.36,23.47
BRISBANE,24/09/2016,4.0,0.0, ,26.3,11.6,84,36,1.15,23.51
BRISBANE,25/09/2016,4.2,0.0, ,28.8,14.1,83,36,1.86,18.98
BRISBANE,26/09/2016,4.7,0.0, ,27.6,15.5,66,25,1.72,23.82
BRISBANE,27/09/2016,4.4,0.0, ,26.6,15.8,76,22,1.74,20.82
BRISBANE,28/09/2016,4.4,0.0, ,27.0,10.4,82,28,1.52,24.05
BRISBANE,29/09/2016,2.2,0.0, ,24.1,17.9,88,37,1.16,7.27
BRISBANE,30/09/2016,5.2,5.8, ,25.7,16.4,94,20,2.87,24.43
Totals:,,102.1,51.8, ,,,,,, 
