'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for September 2018,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 October 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/09/2018,4.6,0.0, ,27.1,17.8,67,23,2.82,17.80
BRISBANE,02/09/2018,3.7,0.0, ,26.3,12.2,67,24,1.49,19.89
BRISBANE,03/09/2018,2.5,0.0, ,20.6,12.3,81,52,1.65,12.70
BRISBANE,04/09/2018,2.8,0.4, ,21.7,12.3,92,50,1.84,15.80
BRISBANE,05/09/2018,2.8,9.4, ,21.6,12.4,92,53,1.59,16.64
BRISBANE,06/09/2018,2.3,0.0, ,23.2,12.8,93,58,0.97,12.82
BRISBANE,07/09/2018,3.2,0.4, ,24.7,13.4,95,55,1.66,19.03
BRISBANE,08/09/2018,1.9,1.2, ,25.0,17.5,94,60,0.92,8.16
BRISBANE,09/09/2018,3.7,2.0, ,26.8,14.0,97,22,1.26,20.99
BRISBANE,10/09/2018,3.6,0.0, ,25.1,12.6,94,32,1.46,21.08
BRISBANE,11/09/2018,3.5,0.0, ,25.0,12.1,84,41,1.44,19.77
BRISBANE,12/09/2018,3.4,0.0, ,24.9,13.2,93,38,1.16,20.19
BRISBANE,13/09/2018,3.6,0.0, ,26.2,13.5,88,42,1.14,21.54
BRISBANE,14/09/2018,3.5,0.0, ,26.4,14.1,95,47,1.16,20.45
BRISBANE,15/09/2018,3.9,0.0, ,26.9,14.4,92,40,1.53,21.83
BRISBANE,16/09/2018,4.4,0.0, ,28.3,15.1,90,26,2.09,20.45
BRISBANE,17/09/2018,3.9,0.0, ,23.3,12.9,71,37,2.25,20.00
BRISBANE,18/09/2018,3.4,0.0, ,24.3,12.2,82,43,1.24,19.34
BRISBANE,19/09/2018,3.9,0.0, ,25.1,12.5,90,46,1.68,22.35
BRISBANE,20/09/2018,4.2,0.0, ,28.7,15.1,89,30,1.39,22.18
BRISBANE,21/09/2018,4.3,0.0, ,24.5,13.3,77,33,2.28,21.68
BRISBANE,22/09/2018,3.5,0.0, ,25.1,12.2,86,44,1.47,19.23
BRISBANE,23/09/2018,4.0,0.0, ,26.1,13.1,89,41,1.25,23.04
BRISBANE,24/09/2018,3.4,0.0, ,25.6,13.9,88,41,1.93,15.31
BRISBANE,25/09/2018, ,0.0, , ,15.5,84,53,1.90,8.35
BRISBANE,26/09/2018, , , ,23.7, ,90,52,1.65,18.91
BRISBANE,27/09/2018,2.8,0.0, ,24.2,14.1,92,51,0.98,14.53
BRISBANE,28/09/2018,4.0,0.0, ,26.8,15.9,89,51,1.49,21.77
BRISBANE,29/09/2018,4.1,0.0, ,28.9,16.5,91,45,1.57,19.97
BRISBANE,30/09/2018,1.9,2.2, ,20.8,16.9,90,65,1.79,7.18
Totals:,,96.8,15.6, ,,,,,, 
