'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for September 2019,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 October 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/09/2019,3.2,0.0, ,25.8,10.4,91,27,1.01,19.81
BRISBANE,02/09/2019,3.4,0.0, ,29.3,11.6,96,19,0.88,19.90
BRISBANE,03/09/2019,3.3,0.0, ,27.3,10.5,91,21,0.94,20.04
BRISBANE,04/09/2019,4.0,0.0, ,33.7,11.6,92,9,1.18,20.15
BRISBANE,05/09/2019,3.8,0.0, ,31.7,13.2,83,17,1.08,20.27
BRISBANE,06/09/2019,4.7,0.0, ,34.8,11.9,78,7,1.61,20.38
BRISBANE,07/09/2019,6.7,0.0, ,26.4,16.9,28,12,4.41,20.09
BRISBANE,08/09/2019,5.5,0.0, ,25.9,14.1,33,13,3.20,20.64
BRISBANE,09/09/2019,5.7,0.0, ,23.6,14.1,39,10,3.79,20.76
BRISBANE,10/09/2019,3.8,0.0, ,23.1,11.0,63,24,1.81,20.09
BRISBANE,11/09/2019,3.1,0.0, ,23.0,11.6,73,38,1.69,14.92
BRISBANE,12/09/2019,3.6,0.0, ,25.1,10.5,83,29,1.27,21.15
BRISBANE,13/09/2019,4.4,0.0, ,30.5,11.0,87,10,1.58,21.21
BRISBANE,14/09/2019,4.1,0.0, ,30.5,12.0,92,11,1.24,21.47
BRISBANE,15/09/2019,3.7,0.0, ,25.0,13.2,87,34,1.38,21.49
BRISBANE,16/09/2019,3.9,0.0, ,26.2,12.0,92,37,1.54,21.74
BRISBANE,17/09/2019,3.8,0.0, ,27.7,12.1,90,37,1.57,19.54
BRISBANE,18/09/2019,4.5,3.8, ,27.2,15.1,87,10,1.75,22.14
BRISBANE,19/09/2019,3.9,0.2, ,25.7,12.8,84,37,1.36,22.23
BRISBANE,20/09/2019,3.8,0.0, ,26.9,14.5,92,46,1.51,20.68
BRISBANE,21/09/2019,4.0,4.4, ,26.9,16.5,94,37,1.37,21.69
BRISBANE,22/09/2019,4.0,0.2, ,26.8,17.9,93,44,1.38,21.77
BRISBANE,23/09/2019,4.4,0.0, ,29.7,16.4,89,34,1.34,22.64
BRISBANE,24/09/2019,3.8,0.0, ,24.9,16.8,86,41,1.97,18.38
BRISBANE,25/09/2019,3.5,0.0, ,26.3,17.3,70,48,1.34,17.13
BRISBANE,26/09/2019,3.7,0.0, ,25.8,19.8,73,41,1.73,16.08
BRISBANE,27/09/2019,4.3,0.0, ,26.9,16.6,84,47,1.79,22.51
BRISBANE,28/09/2019,4.2,0.0, ,31.1,17.9,82,33,1.17,20.52
BRISBANE,29/09/2019,4.2,0.0, ,26.1,15.4,91,47,1.54,23.77
BRISBANE,30/09/2019,4.3,0.2, ,28.2,18.1,83,48,2.14,19.65
Totals:,,123.3,8.8, ,,,,,, 
