'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BRISBANE Queensland for March 2012,,,,,,,,,,
Issued at 22:33 GMT on Sunday 01 April 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BRISBANE,01/03/2012,5.4,0.0, ,31.2,20.6,97,40,1.52,26.57
BRISBANE,02/03/2012,5.3,0.0, ,32.1,19.5,91,45,1.42,26.23
BRISBANE,03/03/2012,3.0,0.8, ,28.1,22.7,98,73,1.72,13.55
BRISBANE,04/03/2012,3.2,16.4, ,30.0,21.0,98,62,1.54,13.70
BRISBANE,05/03/2012,1.2,22.2, ,25.9,23.1,98,91,1.39,4.42
BRISBANE,06/03/2012,2.6,7.6, ,26.1,21.6,98,65,1.47,11.49
BRISBANE,07/03/2012,4.7,7.4, ,28.7,19.2,95,50,1.76,23.66
BRISBANE,08/03/2012,4.1,0.0, ,29.0,18.3,93,55,1.09,21.48
BRISBANE,09/03/2012,5.1,0.0, ,31.7,19.9,98,28,1.23,25.82
BRISBANE,10/03/2012,4.9,0.0, ,31.4,16.9,86,33,1.30,25.01
BRISBANE,11/03/2012,3.4,1.0, ,28.1,20.5,93,56,1.19,16.49
BRISBANE,12/03/2012,3.8,0.2, ,27.6,20.3,86,57,1.60,18.45
BRISBANE,13/03/2012,4.7,0.0, ,28.4,18.4,96,44,2.15,23.73
BRISBANE,14/03/2012,1.3,4.8, ,26.2,20.5,98,74,0.68,4.47
BRISBANE,15/03/2012,2.6,8.2, ,27.3,20.5,98,69,1.27,11.81
BRISBANE,16/03/2012,4.2,0.6, ,29.7,20.3,98,58,1.79,21.12
BRISBANE,17/03/2012,2.3,0.4, ,28.4,22.5,98,69,1.01,9.86
BRISBANE,18/03/2012,2.1,22.2, ,26.0,20.1,98,66,1.79,8.17
BRISBANE,19/03/2012,3.5,0.2, ,28.1,18.4,96,57,1.59,16.82
BRISBANE,20/03/2012,3.6,4.4, ,27.9,20.7,98,63,2.18,17.85
BRISBANE,21/03/2012,2.9,3.4, ,28.3,19.4,96,62,1.54,13.16
BRISBANE,22/03/2012,1.3,0.2, ,25.1,22.2,98,83,1.70,4.58
BRISBANE,23/03/2012,3.4,16.0, ,30.1,19.8,98,63,1.10,16.66
BRISBANE,24/03/2012,3.8,0.0, ,27.9,18.5,85,48,1.76,17.98
BRISBANE,25/03/2012,3.6,0.0, ,26.8,19.0,86,53,1.80,17.44
BRISBANE,26/03/2012,3.7,0.0, ,26.5,17.0,87,48,1.55,19.16
BRISBANE,27/03/2012,3.9,0.0, ,26.9,16.8,89,50,1.87,20.76
BRISBANE,28/03/2012,3.7,0.0, ,27.2,18.0,92,46,1.91,17.95
BRISBANE,29/03/2012,3.7,0.0, ,27.6,18.0,90,51,1.56,18.95
BRISBANE,30/03/2012,3.6,0.2, ,28.2,18.1,91,55,1.51,18.16
BRISBANE,31/03/2012,3.9,2.0, ,28.5,17.5,95,51,1.68,20.39
Totals:,,108.5,118.2, ,,,,,, 
